,reaction_id,galactose,acetate,pyruvate,glycerol,fructose,succinate,glucose
247,ACOAD3f,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05
248,ACOAD3f_reverse,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05
249,ACOAD4f,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05
250,ACOAD4f_reverse,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05
251,ACOAD5f,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05
252,ACOAD5f_reverse,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05
253,ACOAD6f,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05
254,ACOAD6f_reverse,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05
255,ACOAD7f,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05
256,ACOAD7f_reverse,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05
257,ACOAD8f,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05
258,ACOAD8f_reverse,2.26377787911e-05,6.07036230824e-05,7.24145792435e-05,2.01036190212e-05,2.98827467953e-05,2.45562497021e-05,1.36653378459e-05
259,ACOATA,0.00059345239786,0.000397191,0.0005590262,0.0005963192,0.000543099265405,0.000580206220713,0.0005689845
260,ACOATA_reverse,0.00059345239786,0.000397191,0.0005590262,0.0005963192,0.000543099265405,0.000580206220713,0.0005689845
261,ACODA,0.0001272186,7.41586629075e-05,0.000113265,0.0001111878,0.0001319894,7.63941713888e-05,0.0001609067
262,ACOLIPAabctex,0.000136437551893,0.000100430957944,0.000134132011508,0.000127915734954,0.000115818344346,0.000113959160268,0.000129953250863
263,ACONIs,,,,,,,
264,ACONIs_reverse,,,,,,,
265,ACONMT,1.9845e-05,1.1643e-05,6.30537746807e-06,9.47564748398e-06,3.44085679212e-06,7.38161832502e-06,4.96256559987e-06
266,ACONTa,0.0030320379,0.005015038,0.003239866,0.002073762,0.0015080625,0.0037892375,0.0013613332
267,ACONTa_reverse,0.0030320379,0.005015038,0.003239866,0.002073762,0.0015080625,0.0037892375,0.0013613332
268,ACONTb,0.0030320379,0.005015038,0.003239866,0.002073762,0.0015080625,0.0037892375,0.0013613332
269,ACONTb_reverse,0.0030320379,0.005015038,0.003239866,0.002073762,0.0015080625,0.0037892375,0.0013613332
270,ACOTA,0.000301068577466,0.000155826679544,0.000224325385751,0.000195450971169,0.00022167192531,0.000184142950786,0.000307347261782
271,ACOTA_reverse,0.000301068577466,0.000155826679544,0.000224325385751,0.000195450971169,0.00022167192531,0.000184142950786,0.000307347261782
272,ACPPAT120,0.000509843420616,0.000293424973544,0.00043104522272,0.000478296222558,0.000454269424919,0.00050274,0.000446554727843
273,ACPPAT140,0.000509843420616,0.000293424973544,0.00043104522272,0.000478296222558,0.000454269424919,0.00050274,0.000446554727843
274,ACPPAT141,0.000509843420616,0.000293424973544,0.00043104522272,0.000478296222558,0.000454269424919,0.00050274,0.000446554727843
275,ACPPAT160,0.000509843420616,0.000293424973544,0.00043104522272,0.000478296222558,0.000454269424919,0.00050274,0.000446554727843
276,ACPPAT161,0.000509843420616,0.000293424973544,0.00043104522272,0.000478296222558,0.000454269424919,0.00050274,0.000446554727843
277,ACPPAT180,0.000509843420616,0.000293424973544,0.00043104522272,0.000478296222558,0.000454269424919,0.00050274,0.000446554727843
278,ACPPAT181,0.000509843420616,0.000293424973544,0.00043104522272,0.000478296222558,0.000454269424919,0.00050274,0.000446554727843
279,ACPS1,1.571e-06,1.243e-06,1.08923270242e-06,9.95e-07,1.56710930819e-06,1.33967253281e-06,1.15453184857e-06
280,ACS,0.0016205314,0.0010394481,0.0007959924,0.0005450644,0.0003050908,0.0012904209,0.0001270694
281,ACSERtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
282,ACSERtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
283,ACSERtpp,,,,,,,
284,ACt2rpp,,,,,,,
285,ACt2rpp_reverse,,,,,,,
286,ACt4pp,9.14004868219e-05,4.34865233658e-05,3.20434948639e-05,2.79645675197e-05,8.82367419304e-06,7.29250609938e-05,4.24268530284e-06
287,ACtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
288,ACtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
289,ADA,4.96896623574e-05,9.39727975604e-06,9.07627039961e-06,1.42213207007e-05,1.43062590336e-05,1.71942622072e-05,1.63308201711e-05
290,ADCL,1.224e-06,1.69289699298e-06,1.95759743063e-06,7.34e-07,,1.05885436451e-06,1.47578179075e-06
291,ADCS,2.84400326663e-06,2.71146357187e-06,1.96081351652e-06,5.95019147728e-06,1.999e-06,2.4361216365e-06,8.80314808287e-06
292,ADD,6.29862094356e-07,9.23162533845e-07,1.02763887378e-06,1.01930945114e-06,3.01231997704e-07,7.40925549424e-07,5.57900339855e-07
293,ADEt2rpp,3.43284853865e-06,6.74571370627e-06,1.14244644476e-05,6.85509887166e-06,7.41345270808e-06,5.12149521801e-06,7.5813804764e-06
294,ADEt2rpp_reverse,3.43284853865e-06,6.74571370627e-06,1.14244644476e-05,6.85509887166e-06,7.41345270808e-06,5.12149521801e-06,7.5813804764e-06
295,ADEtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
296,ADEtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
297,ADK1,0.0001521323,0.0002080832,0.0002443903,0.000165197,0.0001787159,0.0002703927,0.0002207782
298,ADK1_reverse,0.0001521323,0.0002080832,0.0002443903,0.000165197,0.0001787159,0.0002703927,0.0002207782
299,ADK3,0.0001521323,0.0002080832,0.0002443903,0.000165197,0.0001787159,0.0002703927,0.0002207782
300,ADK3_reverse,0.0001521323,0.0002080832,0.0002443903,0.000165197,0.0001787159,0.0002703927,0.0002207782
301,ADK4,0.0001521323,0.0002080832,0.0002443903,0.000165197,0.0001787159,0.0002703927,0.0002207782
302,ADK4_reverse,0.0001521323,0.0002080832,0.0002443903,0.000165197,0.0001787159,0.0002703927,0.0002207782
303,ADMDC,3.43219212598e-05,2.99688429564e-05,3.50974624643e-05,4.78956663711e-05,5.44638481818e-05,4.65560800329e-05,9.58401607578e-05
304,ADNCYC,4.42169147032e-07,5.74317535982e-07,1.47315650494e-07,3.70149172326e-07,2.45526084156e-07,1.06584966765e-07,5.51569160886e-07
305,ADNK1,0.0001521323,0.0002080832,0.0002443903,0.000165197,0.0001787159,0.0002703927,0.0002207782
306,ADNUC,1.01799378046e-05,1.5062412786e-05,1.66808100553e-05,1.31740687106e-05,4.75484850044e-06,1.6401088494e-05,2.44268657096e-06
307,ADNt2pp_copy1,9.51301845261e-07,6.79327561474e-06,4.9476961495e-06,5.80236980905e-06,1.26346908305e-05,4.32790964122e-06,9.37320436658e-06
308,ADNt2pp_copy2,,,,,,,
309,ADNt2pp_copy2_reverse,,,,,,,
310,ADNtex,3.80454683871e-05,4.61438177474e-05,4.90237939785e-05,4.81232063861e-05,7.16945697124e-05,6.94441223883e-05,7.90862895353e-05
311,ADNtex_reverse,3.80454683871e-05,4.61438177474e-05,4.90237939785e-05,4.81232063861e-05,7.16945697124e-05,6.94441223883e-05,7.90862895353e-05
312,ADOCBIK,4.06319935979e-07,1.04288583951e-06,9.85430064664e-07,1.06269428043e-06,,9.14e-07,1.06788554862e-06
313,ADOCBLS,,,,,,,
314,ADOCBLabcpp,3.44442771076e-06,3.19875590257e-06,3.14770588068e-06,9.78722787877e-06,,6.83715834572e-06,4.11888639806e-06
315,ADOCBLtonex,7.16193128534e-05,9.92247163707e-05,0.000118727378041,0.00011313968988,0.000136091853965,0.00012455449857,0.00013520923702
316,ADPRDP,2.38671716719e-05,2.04490982302e-05,2.88955859208e-05,2.36853600194e-05,2.23482419969e-05,2.68324641688e-05,2.6827349659e-05
317,ADPT,3.07050745312e-05,4.2285e-05,5.29059439997e-05,6.76360832586e-05,6.48472404266e-05,5.65663679048e-05,0.0001077182
318,ADSK,1.38926946564e-05,2.30433180113e-05,2.13440723109e-05,2.31227415998e-05,2.28003371209e-05,1.95990862416e-05,3.29953833481e-05
319,ADSL1r,0.0001073058,8.04667859382e-05,0.0001565764,0.000146934,0.000217312,0.0001971289,0.0001765367
320,ADSL1r_reverse,0.0001073058,8.04667859382e-05,0.0001565764,0.000146934,0.000217312,0.0001971289,0.0001765367
321,ADSL2r,0.0001073058,8.04667859382e-05,0.0001565764,0.000146934,0.000217312,0.0001971289,0.0001765367
322,ADSL2r_reverse,0.0001073058,8.04667859382e-05,0.0001565764,0.000146934,0.000217312,0.0001971289,0.0001765367
323,ADSS,0.0005148841,0.0006200235,0.0005851238,0.0005823277,0.0005415071,0.000519243,0.0005756965
324,AGDC,0.0001486575,3.40636962754e-05,3.24653131867e-05,3.17247739473e-05,2.88833020124e-05,3.7487e-05,2.04582845376e-05
325,AGM3PA,4.70351177538e-06,5.26439290418e-06,5.0011418083e-06,4.15230537323e-06,,5.15608139329e-06,6.08529336626e-06
326,AGM3PApp,3.20190213331e-06,1.79362331302e-06,5.70906293103e-06,5.59386029671e-06,6.50098488537e-06,4.90738795352e-06,5.54603193213e-06
327,AGM3PH,7.61328976435e-06,6.6491476494e-06,7.12893250922e-06,7.48250938238e-06,7.0308520906e-06,7.08532509393e-06,8.71877832237e-06
328,AGM3Pt2pp,,,,,,,
329,AGM4PA,4.70351177538e-06,5.26439290418e-06,5.0011418083e-06,4.15230537323e-06,,5.15608139329e-06,6.08529336626e-06
330,AGM4PApp,3.20190213331e-06,1.79362331302e-06,5.70906293103e-06,5.59386029671e-06,6.50098488537e-06,4.90738795352e-06,5.54603193213e-06
331,AGM4PCP,6.79160992644e-06,6.17921591784e-06,5.36056895231e-06,5.2983123427e-06,4.94750322089e-06,5.29844625758e-06,6.37342770784e-06
332,AGM4PCPpp,,,,,,,
333,AGM4PH,7.61328976435e-06,6.6491476494e-06,7.12893250922e-06,7.48250938238e-06,7.0308520906e-06,7.08532509393e-06,8.71877832237e-06
334,AGM4Pt2pp,,,,,,,
335,AGMH,7.61328976435e-06,6.6491476494e-06,7.12893250922e-06,7.48250938238e-06,7.0308520906e-06,7.08532509393e-06,8.71877832237e-06
336,AGMHE,0.0001907624,0.0001744935,0.0001597165,0.0001667332,0.0001583982,0.0001608278,0.0001791741
337,AGMT,6.32174293635e-05,6.604e-05,6.19719104594e-05,0.000141807,5.31683212629e-05,5.21545086425e-05,7.63004629093e-05
338,AGMt2pp,,,,,,,
339,AGMtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
340,AGMtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
341,AGPAT120,1.8658836106e-06,1.47393798277e-06,2.51974923607e-06,2.09884913815e-06,3.111e-06,1.5736652992e-06,2.07994496955e-06
342,AGPAT140,1.8658836106e-06,1.47393798277e-06,2.51974923607e-06,2.09884913815e-06,3.111e-06,1.5736652992e-06,2.07994496955e-06
343,AGPAT141,1.8658836106e-06,1.47393798277e-06,2.51974923607e-06,2.09884913815e-06,3.111e-06,1.5736652992e-06,2.07994496955e-06
344,AGPAT160,1.8658836106e-06,1.47393798277e-06,2.51974923607e-06,2.09884913815e-06,3.111e-06,1.5736652992e-06,2.07994496955e-06
345,AGPAT161,1.8658836106e-06,1.47393798277e-06,2.51974923607e-06,2.09884913815e-06,3.111e-06,1.5736652992e-06,2.07994496955e-06
346,AGPAT180,1.8658836106e-06,1.47393798277e-06,2.51974923607e-06,2.09884913815e-06,3.111e-06,1.5736652992e-06,2.07994496955e-06
347,AGPAT181,1.8658836106e-06,1.47393798277e-06,2.51974923607e-06,2.09884913815e-06,3.111e-06,1.5736652992e-06,2.07994496955e-06
348,AGPR,6.65244441982e-05,6.5533e-05,7.77656197948e-05,8.5159e-05,9.59622113236e-05,7.33831957894e-05,0.0001094199
349,AGPR_reverse,6.65244441982e-05,6.5533e-05,7.77656197948e-05,8.5159e-05,9.59622113236e-05,7.33831957894e-05,0.0001094199
350,AGt3,0.000850239954746,0.000976921029414,0.000757915761931,0.00146590831259,0.0013189771,0.0011691973669,0.00102758872321
351,AHCYSNS,0.0001197022,7.21531591514e-05,9.65181722475e-05,9.26596258397e-05,0.000103768,9.8102e-05,9.40520915412e-05
352,AICART,0.0001783631,0.0001427062,0.0002981895,0.000259663,0.0002742864,0.0002442669,0.0002771179
353,AICART_reverse,0.0001783631,0.0001427062,0.0002981895,0.000259663,0.0002742864,0.0002442669,0.0002771179
354,AIRC2,1.1423504558e-05,7.88142590409e-06,1.6864e-05,1.24255477322e-05,2.13031344395e-05,1.74301209212e-05,1.58791533608e-05
355,AIRC3,8.3799819644e-05,9.95642904255e-05,8.23972887179e-05,6.4879e-05,8.5223e-05,8.48107191627e-05,0.0001137406
356,AIRC3_reverse,8.3799819644e-05,9.95642904255e-05,8.23972887179e-05,6.4879e-05,8.5223e-05,8.48107191627e-05,0.0001137406
357,AKGDH,0.001776372,0.0029607295,0.0042455834,0.0020135248,0.0023035161,0.0027336435,0.0018583337
358,AKGt2rpp,1.56674021141e-05,1.15357508467e-05,1.28565047586e-05,8.34427983384e-06,1.04241930475e-05,1.23e-05,1.03736083256e-05
359,AKGt2rpp_reverse,1.56674021141e-05,1.15357508467e-05,1.28565047586e-05,8.34427983384e-06,1.04241930475e-05,1.23e-05,1.03736083256e-05
360,AKGtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
361,AKGtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
362,ALAALAD,,,,,,,
363,ALAALAabcpp,0.00119027606612,0.00115393444027,0.00152827777714,0.00122595129761,0.000847353244876,0.00142649237771,0.000576847339557
364,ALAALAr,3.89031917863e-05,4.41289900057e-05,4.30580291996e-05,3.63592025001e-05,3.80765455131e-05,3.71222579591e-05,3.95297072005e-05
365,ALAALAr_reverse,3.89031917863e-05,4.41289900057e-05,4.30580291996e-05,3.63592025001e-05,3.80765455131e-05,3.71222579591e-05,3.95297072005e-05
366,ALAALAtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
367,ALAALAtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
368,ALAGLUE,9.1621515648e-06,1.0754e-05,6.54368207111e-06,6.36982639038e-06,,6.21093193378e-06,6.29170898675e-06
369,ALAGLUE_reverse,9.1621515648e-06,1.0754e-05,6.54368207111e-06,6.36982639038e-06,,6.21093193378e-06,6.29170898675e-06
370,ALAR,2.35840338591e-06,1.34850726415e-05,1.23076583839e-05,4.27493815844e-06,3.18406337448e-06,4.33010679207e-06,2.92617899822e-06
371,ALAR_reverse,2.35840338591e-06,1.34850726415e-05,1.23076583839e-05,4.27493815844e-06,3.18406337448e-06,4.33010679207e-06,2.92617899822e-06
372,ALATA_D2,0.00132479958997,0.000937233532984,0.00141808310052,0.0012401094522,0.00164102525369,0.00149307471775,0.00198835948599
373,ALATA_L,1.42833062508e-05,1.55299045312e-05,1.27299839532e-05,1.63147917465e-05,1.04653385388e-05,1.37561495099e-05,1.5732227243e-05
374,ALATA_L2,0.00132479958997,0.000937233532984,0.00141808310052,0.0012401094522,0.00164102525369,0.00149307471775,0.00198835948599
375,ALATA_L_reverse,1.42833062508e-05,1.55299045312e-05,1.27299839532e-05,1.63147917465e-05,1.04653385388e-05,1.37561495099e-05,1.5732227243e-05
376,ALATRS,0.0002766638,0.0002380875,0.000356859,0.0003129877,0.0004265687,0.000341098,0.0003315074
377,ALAabcpp,0.00208524353113,0.00182579049364,0.00176890987384,0.00179036410731,0.00170392498064,0.00232033094345,0.00161644176523
378,ALAt2pp_copy1,3.13752794374e-05,4.34468775691e-05,4.6707e-05,3.13566064764e-05,2.84734321573e-05,4.6893e-05,1.64748612703e-05
379,ALAt2pp_copy2,,,,,,,
380,ALAt2pp_copy2_reverse,,,,,,,
381,ALAt4pp,,,,,,,
382,ALAtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
383,ALAtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
384,ALCD19,3.82558611074e-05,4.6039e-05,4.19788138261e-05,5.0381582915e-05,3.28623065549e-05,3.6006e-05,3.83967465486e-05
385,ALCD19_reverse,3.82558611074e-05,4.6039e-05,4.19788138261e-05,5.0381582915e-05,3.28623065549e-05,3.6006e-05,3.83967465486e-05
386,ALCD2x,0.00142295826111,0.00100000229976,0.000681065313826,0.00100226648292,0.00330108179216,0.000796379594856,0.000866282542967
387,ALCD2x_reverse,0.00142295826111,0.00100000229976,0.000681065313826,0.00100226648292,0.00330108179216,0.000796379594856,0.000866282542967
388,ALDD19xr,4.94943592669e-06,2.65866852548e-06,2.34329381095e-06,2.37460585505e-06,2.00651981699e-06,3.12631047517e-06,7.19301443321e-07
389,ALDD19xr_reverse,4.94943592669e-06,2.65866852548e-06,2.34329381095e-06,2.37460585505e-06,2.00651981699e-06,3.12631047517e-06,7.19301443321e-07
390,ALDD2x,3.30225242474e-06,3.26419283518e-06,6.27276653076e-06,7.36456747752e-06,1.5046562533e-05,7.27641117608e-06,1.09442219775e-05
391,ALDD2y,0.0003758128,0.000210784,0.0001539724,0.0001131809,4.3573e-05,0.0001296469,5.87188289553e-05
392,ALDD3y,0.0003758128,0.000210784,0.0001539724,0.0001131809,4.3573e-05,0.0001296469,5.87188289553e-05
393,ALDD4,,,,,,,
394,ALLK,,,,,,,
395,ALLPI,1.1213530458e-06,7.19488195746e-07,1.03527529241e-06,1.22424244451e-06,3.86643406557e-07,8.87181770085e-07,9.83101427544e-07
396,ALLPI_reverse,1.1213530458e-06,7.19488195746e-07,1.03527529241e-06,1.22424244451e-06,3.86643406557e-07,8.87181770085e-07,9.83101427544e-07
397,ALLTAMH,1.64385845232e-07,8.4e-08,1.36119803186e-07,5.22572954493e-08,,2.76275003848e-08,9.71544084409e-09
398,ALLTN,,,,,,,
399,ALLTNt2rpp,,,,,,,
400,ALLTNt2rpp_reverse,,,,,,,
401,ALLTNtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
402,ALLTNtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
403,ALLULPE,,,,,,,
404,ALLULPE_reverse,,,,,,,
405,ALLabcpp,2.92239579652e-06,1.386e-06,3.0881540861e-06,2.48027273548e-06,8.94e-07,1.51738039109e-06,1.10148939218e-06
406,ALLtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
407,ALLtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
408,ALPATE160pp,0.000715662549647,0.000765231679596,0.000683868211492,0.000750416184008,0.000755328134241,0.000835514263109,0.000726521218088
409,ALPATG160pp,0.000715662549647,0.000765231679596,0.000683868211492,0.000750416184008,0.000755328134241,0.000835514263109,0.000726521218088
410,ALR2,8.93454479509e-05,9.96728592794e-05,6.6449897022e-05,6.1370580563e-05,4.27037108782e-05,6.21113268582e-05,3.59214563588e-05
411,ALR4x,4.51829319358e-06,4.77089651109e-06,3.30691816254e-06,2.62094019394e-06,1.13720852827e-06,1.8558815463e-06,3.6723841783e-06
412,ALTRH,,,,,,,
413,AM3PA,4.70351177538e-06,5.26439290418e-06,5.0011418083e-06,4.15230537323e-06,,5.15608139329e-06,6.08529336626e-06
414,AM4PA,4.70351177538e-06,5.26439290418e-06,5.0011418083e-06,4.15230537323e-06,,5.15608139329e-06,6.08529336626e-06
415,AM4PCP,6.79160992644e-06,6.17921591784e-06,5.36056895231e-06,5.2983123427e-06,4.94750322089e-06,5.29844625758e-06,6.37342770784e-06
416,AMALT1,7.66464052948e-06,5.02717698063e-06,6.84822761576e-06,9.174e-06,1.03495002511e-05,6.40927352849e-06,8.98e-06
417,AMALT2,7.66464052948e-06,5.02717698063e-06,6.84822761576e-06,9.174e-06,1.03495002511e-05,6.40927352849e-06,8.98e-06
418,AMALT3,7.66464052948e-06,5.02717698063e-06,6.84822761576e-06,9.174e-06,1.03495002511e-05,6.40927352849e-06,8.98e-06
419,AMALT4,7.66464052948e-06,5.02717698063e-06,6.84822761576e-06,9.174e-06,1.03495002511e-05,6.40927352849e-06,8.98e-06
420,AMANAPEr,2.67656039415e-06,1.39783425569e-06,2.29921087407e-06,2.3599086609e-06,1.04154652025e-06,2.10349219411e-06,9.44795872241e-07
421,AMANAPEr_reverse,2.67656039415e-06,1.39783425569e-06,2.29921087407e-06,2.3599086609e-06,1.04154652025e-06,2.10349219411e-06,9.44795872241e-07
422,AMANK,4.44803414435e-07,6.01859488419e-07,9.46916947707e-07,6.89900895265e-07,1.21450778494e-06,6.76458451674e-07,3.50859381833e-07
423,AMAOTr,9.36281175039e-06,1.29349080568e-05,7.90990857904e-06,8.16983473579e-06,7.99635971285e-06,9.77052350465e-06,1.16253213647e-05
424,AMAOTr_reverse,9.36281175039e-06,1.29349080568e-05,7.90990857904e-06,8.16983473579e-06,7.99635971285e-06,9.77052350465e-06,1.16253213647e-05
425,AMMQLT8,3.8397e-05,3.51041784477e-05,4.5912e-05,4.17655393022e-05,3.98938017946e-05,4.59344414162e-05,4.62177990312e-05
426,AMPMS2,,,,,,,
427,AMPN,4.31563437028e-05,4.64385807522e-05,4.88606969139e-05,4.59176218829e-05,4.11187787835e-05,3.6336443866e-05,4.07438053327e-05
428,AMPTASECG,0.0008963874,0.000946644491642,0.0009209539,0.0009846416,0.0009451991,0.0009552783,0.0008156403
429,AMPTASEPG,0.0008963874,0.000946644491642,0.0009209539,0.0009846416,0.0009451991,0.0009552783,0.0008156403
430,AMPtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
431,AMPtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
432,ANHGMtex,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
433,ANHGMtex_reverse,0.0046961238,0.0055180997,0.0056369543,0.0048173008,0.0038641146,0.0043003902,0.0040785396
